rider_id,city,join_date,rider_segment
R002650,Dhaka,2024-09-18,Budget
R002651,Chattogram,2024-09-20,Budget
R002652,Chattogram,2024-10-23,Premium
R002653,Dhaka,2024-08-13,Regular
R002654,Dhaka,2024-10-04,Budget
R002655,Chattogram,2024-09-16,Premium
R002656,Dhaka,2024-10-07,Regular
R002657,Sylhet,2024-09-17,Premium
R002658,Dhaka,2024-09-23,Regular
R002659,Dhaka,2024-10-22,Premium
R002660,Dhaka,2024-08-27,Regular
R002661,Dhaka,2024-07-24,Budget
R002662,Dhaka,2024-08-14,Premium
R002663,Dhaka,2024-08-03,Regular
R002664,Dhaka,2024-08-16,Budget
R002665,Dhaka,2024-10-24,Regular
R002666,Dhaka,2024-09-24,Budget
R002667,Dhaka,2024-07-06,Budget
R002668,Sylhet,2024-10-29,Premium
R002669,Dhaka,2024-07-26,Regular
R002670,Sylhet,2024-07-27,Budget
R002671,Chattogram,2024-08-15,Premium
R002672,Dhaka,2024-10-01,Budget
R002673,Sylhet,2024-07-09,Regular
R002674,Dhaka,2024-08-11,Budget
R002675,Dhaka,2024-07-20,Regular
R002676,Chattogram,2024-07-24,Premium
R002677,Dhaka,2024-10-28,Regular
R002678,Dhaka,2024-10-18,Budget
R002679,Dhaka,2024-09-21,Premium
R002680,Chattogram,2024-07-31,Regular
R002681,Chattogram,2024-08-20,Budget
R002682,Dhaka,2024-10-13,Regular
R002683,Dhaka,2024-07-07,Premium
R002684,Chattogram,2024-09-05,Budget
R002685,Chattogram,2024-07-26,Budget
R002686,Dhaka,2024-08-19,Budget
R002687,Dhaka,2024-08-21,Regular
R002688,Dhaka,2024-07-12,Regular
R002689,Dhaka,2024-08-20,Budget
R002690,Chattogram,2024-07-06,Budget
R002691,Dhaka,2024-07-09,Regular
R002692,Dhaka,2024-10-10,Budget
R002693,Chattogram,2024-10-11,Regular
R002694,Dhaka,2024-08-16,Premium
R002695,Dhaka,2024-07-24,Premium
R002696,Dhaka,2024-07-30,Regular
R002697,Chattogram,2024-07-18,Regular
R002698,Chattogram,2024-09-22,Budget
R002699,Dhaka,2024-09-10,Regular
R002700,Dhaka,2024-09-06,Premium
R002701,Dhaka,2024-08-14,Premium
R002702,Sylhet,2024-10-17,Budget
R002703,Dhaka,2024-07-09,Premium
R002704,Sylhet,2024-08-13,Budget
R002705,Dhaka,2024-07-18,Regular
R002706,Chattogram,2024-07-17,Budget
R002707,Chattogram,2024-09-09,Budget
R002708,Dhaka,2024-07-26,Budget
R002709,Dhaka,2024-09-27,Budget
R002710,Dhaka,2024-09-21,Budget
R002711,Dhaka,2024-10-29,Budget
R002712,Sylhet,2024-10-17,Budget
R002713,Dhaka,2024-10-23,Regular
R002714,Sylhet,2024-08-24,Budget
R002715,Chattogram,2024-09-29,Regular
R002716,Chattogram,2024-10-20,Budget
R002717,Chattogram,2024-10-27,Budget
R002718,Dhaka,2024-07-16,Regular
R002719,Dhaka,2024-07-09,Regular
R002720,Dhaka,2024-07-13,Regular
R002721,Dhaka,2024-08-21,Budget
R002722,Dhaka,2024-08-25,Premium
R002723,Dhaka,2024-09-12,Budget
R002724,Dhaka,2024-09-15,Regular
R002725,Dhaka,2024-07-23,Budget
R002726,Dhaka,2024-09-06,Budget
R002727,Dhaka,2024-09-01,Budget
R002728,Chattogram,2024-10-20,Budget
R002729,Dhaka,2024-09-01,Budget
R002730,Sylhet,2024-08-15,Premium
R002731,Chattogram,2024-09-10,Budget
R002732,Dhaka,2024-08-28,Budget
R002733,Dhaka,2024-09-04,Regular
R002734,Chattogram,2024-08-15,Premium
R002735,Chattogram,2024-08-07,Budget
R002736,Chattogram,2024-08-27,Budget
R002737,Dhaka,2024-09-05,Regular
R002738,Dhaka,2024-08-06,Budget
R002739,Dhaka,2024-08-26,Regular
R002740,Chattogram,2024-09-03,Budget
R002741,Chattogram,2024-07-04,Budget
R002742,Dhaka,2024-07-22,Regular
R002743,Chattogram,2024-10-18,Premium
R002744,Dhaka,2024-07-25,Regular
R002745,Chattogram,2024-07-28,Premium
R002746,Dhaka,2024-10-10,Regular
R002747,Dhaka,2024-09-14,Budget
R002748,Dhaka,2024-09-14,Budget
R002749,Dhaka,2024-08-24,Premium
R002750,Dhaka,2024-09-11,Regular
R002751,Dhaka,2024-08-24,Budget
R002752,Dhaka,2024-08-01,Regular
R002753,Dhaka,2024-10-14,Budget
R002754,Dhaka,2024-07-17,Budget
R002755,Dhaka,2024-09-11,Regular
R002756,Dhaka,2024-08-14,Premium
R002757,Chattogram,2024-07-23,Regular
R002758,Dhaka,2024-10-09,Regular
R002759,Chattogram,2024-07-01,Regular
R002760,Dhaka,2024-08-12,Regular
R002761,Chattogram,2024-07-11,Regular
R002762,Chattogram,2024-09-18,Regular
R002763,Dhaka,2024-09-04,Budget
R002764,Chattogram,2024-09-06,Budget
R002765,Dhaka,2024-09-14,Budget
R002766,Dhaka,2024-09-10,Budget
R002767,Chattogram,2024-08-15,Regular
R002768,Dhaka,2024-10-05,Budget
R002769,Dhaka,2024-10-21,Premium
R002770,Dhaka,2024-09-10,Regular
R002771,Dhaka,2024-10-07,Regular
R002772,Chattogram,2024-10-04,Regular
R002773,Chattogram,2024-08-18,Budget
R002774,Dhaka,2024-08-26,Budget
R002775,Dhaka,2024-07-24,Budget
R002776,Dhaka,2024-09-24,Budget
R002777,Sylhet,2024-08-17,Regular
R002778,Chattogram,2024-10-26,Regular
R002779,Dhaka,2024-10-05,Regular
R002780,Dhaka,2024-08-25,Regular
R002781,Dhaka,2024-08-15,Premium
R002782,Dhaka,2024-07-06,Budget
R002783,Sylhet,2024-10-14,Budget
R002784,Chattogram,2024-08-28,Regular
R002785,Chattogram,2024-09-24,Premium
R002786,Sylhet,2024-10-08,Budget
R002787,Chattogram,2024-09-16,Regular
R002788,Chattogram,2024-07-13,Budget
R002789,Chattogram,2024-07-23,Premium
R002790,Sylhet,2024-08-01,Budget
R002791,Dhaka,2024-08-26,Budget
R002792,Chattogram,2024-09-14,Regular
R002793,Dhaka,2024-07-15,Budget
R002794,Dhaka,2024-09-07,Regular
R002795,Sylhet,2024-09-10,Regular
R002796,Dhaka,2024-09-10,Regular
R002797,Dhaka,2024-07-14,Premium
R002798,Dhaka,2024-07-12,Regular
R002799,Dhaka,2024-08-18,Regular
R002800,Chattogram,2024-08-24,Regular
R002801,Dhaka,2024-09-10,Budget
R002802,Dhaka,2024-09-20,Regular
R002803,Dhaka,2024-10-23,Regular
R002804,Chattogram,2024-10-27,Premium
R002805,Dhaka,2024-07-13,Regular
R002806,Dhaka,2024-09-13,Regular
R002807,Chattogram,2024-08-27,Budget
R002808,Dhaka,2024-08-20,Regular
R002809,Chattogram,2024-09-12,Budget
R002810,Dhaka,2024-10-26,Budget
R002811,Dhaka,2024-07-03,Premium
R002812,Chattogram,2024-08-10,Regular
R002813,Dhaka,2024-08-10,Regular
R002814,Dhaka,2024-09-19,Budget
R002815,Dhaka,2024-09-21,Budget
R002816,Chattogram,2024-09-18,Regular
R002817,Dhaka,2024-10-07,Budget
R002818,Dhaka,2024-10-23,Budget
R002819,Dhaka,2024-09-22,Regular
R002820,Dhaka,2024-10-12,Budget
R002821,Dhaka,2024-08-05,Regular
R002822,Dhaka,2024-07-05,Budget
R002823,Dhaka,2024-08-21,Budget
R002824,Dhaka,2024-09-29,Regular
R002825,Chattogram,2024-07-07,Regular
R002826,Chattogram,2024-08-12,Regular
R002827,Dhaka,2024-07-04,Budget
R002828,Dhaka,2024-07-30,Budget
R002829,Chattogram,2024-10-16,Premium
R002830,Sylhet,2024-07-01,Regular
R002831,Dhaka,2024-10-15,Budget
R002832,Chattogram,2024-07-04,Regular
R002833,Chattogram,2024-09-18,Regular
R002834,Chattogram,2024-08-02,Regular
R002835,Dhaka,2024-10-08,Regular
R002836,Chattogram,2024-08-07,Budget
R002837,Chattogram,2024-09-13,Budget
R002838,Sylhet,2024-08-04,Budget
R002839,Dhaka,2024-07-31,Budget
R002840,Chattogram,2024-07-22,Budget
R002841,Dhaka,2024-09-26,Regular
R002842,Sylhet,2024-09-26,Budget
R002843,Dhaka,2024-10-13,Regular
R002844,Dhaka,2024-09-16,Premium
R002845,Dhaka,2024-10-03,Regular
R002846,Dhaka,2024-08-18,Budget
R002847,Chattogram,2024-10-19,Regular
R002848,Chattogram,2024-10-15,Budget
R002849,Dhaka,2024-09-28,Budget
R002850,Sylhet,2024-09-14,Budget
R002851,Dhaka,2024-08-25,Budget
R002852,Dhaka,2024-07-15,Budget
R002853,Sylhet,2024-09-10,Budget
R002854,Chattogram,2024-10-07,Budget
R002855,Chattogram,2024-08-09,Premium
R002856,Dhaka,2024-07-01,Premium
R002857,Dhaka,2024-08-11,Premium
R002858,Chattogram,2024-09-14,Budget
R002859,Dhaka,2024-07-23,Budget
R002860,Dhaka,2024-10-29,Budget
R002861,Dhaka,2024-10-08,Budget
R002862,Chattogram,2024-07-25,Budget
R002863,Dhaka,2024-10-24,Regular
R002864,Dhaka,2024-09-18,Budget
R002865,Dhaka,2024-08-25,Premium
R002866,Chattogram,2024-07-18,Budget
R002867,Chattogram,2024-09-05,Regular
R002868,Chattogram,2024-10-27,Regular
R002869,Chattogram,2024-10-11,Budget
R002870,Dhaka,2024-08-05,Regular
R002871,Chattogram,2024-10-25,Regular
R002872,Chattogram,2024-10-06,Premium
R002873,Dhaka,2024-09-01,Regular
R002874,Chattogram,2024-10-19,Premium
R002875,Sylhet,2024-08-16,Regular
R002876,Dhaka,2024-09-08,Regular
R002877,Dhaka,2024-09-12,Regular
R002878,Sylhet,2024-08-27,Budget
R002879,Chattogram,2024-07-06,Budget
R002880,Dhaka,2024-08-09,Budget
R002881,Chattogram,2024-07-21,Premium
R002882,Sylhet,2024-10-18,Budget
R002883,Chattogram,2024-10-07,Regular
R002884,Dhaka,2024-10-05,Budget
R002885,Dhaka,2024-08-30,Premium
R002886,Chattogram,2024-08-01,Regular
R002887,Dhaka,2024-07-06,Regular
R002888,Dhaka,2024-07-10,Budget
R002889,Chattogram,2024-09-03,Budget
R002890,Chattogram,2024-10-22,Budget
R002891,Chattogram,2024-07-08,Budget
R002892,Dhaka,2024-07-05,Budget
R002893,Dhaka,2024-07-16,Premium
R002894,Dhaka,2024-08-10,Regular
R002895,Sylhet,2024-10-08,Budget
R002896,Dhaka,2024-10-10,Regular
R002897,Sylhet,2024-10-21,Premium
R002898,Dhaka,2024-07-11,Regular
R002899,Dhaka,2024-07-27,Premium
R002900,Sylhet,2024-08-01,Budget
R002901,Dhaka,2024-09-23,Budget
R002902,Dhaka,2024-10-01,Regular
R002903,Dhaka,2024-10-04,Budget
R002904,Dhaka,2024-08-28,Premium
R002905,Chattogram,2024-09-25,Budget
R002906,Dhaka,2024-10-25,Premium
R002907,Chattogram,2024-07-04,Budget
R002908,Dhaka,2024-08-12,Budget
R002909,Dhaka,2024-10-06,Regular
R002910,Sylhet,2024-07-07,Regular
R002911,Chattogram,2024-10-22,Budget
R002912,Chattogram,2024-07-17,Regular
R002913,Dhaka,2024-08-15,Budget
R002914,Chattogram,2024-10-20,Budget
R002915,Dhaka,2024-09-28,Regular
R002916,Sylhet,2024-09-04,Regular
R002917,Chattogram,2024-07-24,Budget
R002918,Chattogram,2024-07-09,Regular
R002919,Chattogram,2024-10-19,Budget
R002920,Chattogram,2024-09-05,Regular
R002921,Dhaka,2024-09-27,Budget
R002922,Dhaka,2024-07-28,Budget
R002923,Chattogram,2024-08-03,Budget
R002924,Dhaka,2024-08-20,Regular
R002925,Dhaka,2024-10-09,Regular
R002926,Dhaka,2024-07-06,Premium
R002927,Chattogram,2024-09-17,Premium
R002928,Dhaka,2024-07-13,Regular
R002929,Dhaka,2024-07-31,Budget
R002930,Dhaka,2024-07-19,Regular
R002931,Dhaka,2024-10-21,Regular
R002932,Dhaka,2024-08-11,Budget
R002933,Chattogram,2024-07-08,Budget
R002934,Chattogram,2024-08-15,Budget
R002935,Chattogram,2024-07-22,Regular
R002936,Dhaka,2024-09-28,Budget
R002937,Chattogram,2024-07-02,Regular
R002938,Dhaka,2024-09-19,Budget
R002939,Chattogram,2024-08-22,Regular
R002940,Dhaka,2024-07-05,Regular
R002941,Dhaka,2024-10-06,Regular
R002942,Dhaka,2024-09-16,Premium
R002943,Dhaka,2024-09-24,Regular
R002944,Dhaka,2024-10-22,Premium
R002945,Chattogram,2024-07-31,Regular
R002946,Chattogram,2024-10-10,Regular
R002947,Dhaka,2024-08-08,Budget
R002948,Dhaka,2024-07-16,Budget
R002949,Sylhet,2024-10-16,Budget
R002950,Sylhet,2024-09-16,Regular
R002951,Chattogram,2024-10-05,Regular
R002952,Dhaka,2024-08-17,Budget
R002953,Dhaka,2024-09-09,Regular
R002954,Dhaka,2024-10-07,Regular
R002955,Dhaka,2024-08-02,Budget
R002956,Dhaka,2024-08-14,Premium
R002957,Chattogram,2024-09-25,Budget
R002958,Dhaka,2024-09-16,Budget
R002959,Sylhet,2024-09-13,Regular
R002960,Dhaka,2024-07-25,Regular
R002961,Dhaka,2024-10-22,Premium
R002962,Dhaka,2024-08-28,Regular
R002963,Dhaka,2024-07-20,Regular
R002964,Chattogram,2024-09-23,Regular
R002965,Chattogram,2024-08-10,Premium
R002966,Dhaka,2024-07-22,Budget
R002967,Dhaka,2024-10-05,Premium
R002968,Dhaka,2024-10-23,Regular
R002969,Chattogram,2024-08-19,Budget
R002970,Dhaka,2024-09-09,Budget
R002971,Dhaka,2024-10-19,Budget
R002972,Dhaka,2024-09-02,Premium
R002973,Sylhet,2024-07-17,Budget
R002974,Dhaka,2024-07-02,Budget
R002975,Chattogram,2024-08-05,Regular
R002976,Dhaka,2024-07-07,Budget
R002977,Chattogram,2024-07-16,Regular
R002978,Dhaka,2024-08-03,Regular
R002979,Dhaka,2024-07-19,Budget
R002980,Chattogram,2024-10-20,Regular
R002981,Dhaka,2024-10-15,Premium
R002982,Dhaka,2024-08-31,Regular
R002983,Dhaka,2024-09-06,Premium
R002984,Sylhet,2024-07-01,Budget
R002985,Sylhet,2024-08-20,Regular
R002986,Chattogram,2024-10-28,Budget
R002987,Chattogram,2024-07-15,Premium
R002988,Dhaka,2024-07-12,Premium
R002989,Dhaka,2024-10-25,Budget
R002990,Dhaka,2024-09-24,Regular
R002991,Chattogram,2024-07-27,Budget
R002992,Sylhet,2024-09-15,Budget
R002993,Dhaka,2024-07-24,Budget
R002994,Dhaka,2024-07-27,Premium
R002995,Chattogram,2024-09-01,Regular
R002996,Dhaka,2024-08-30,Regular
R002997,Dhaka,2024-07-04,Regular
R002998,Dhaka,2024-08-17,Regular
R002999,Dhaka,2024-10-05,Regular
R003000,Dhaka,2024-08-16,Budget
R003001,Chattogram,2024-08-18,Budget
R003002,Chattogram,2024-08-17,Regular
R003003,Dhaka,2024-10-22,Premium
R003004,Dhaka,2024-07-25,Budget
R003005,Chattogram,2024-09-20,Budget
R003006,Chattogram,2024-10-21,Regular
R003007,Sylhet,2024-10-27,Regular
R003008,Dhaka,2024-07-06,Regular
R003009,Dhaka,2024-08-17,Regular
R003010,Dhaka,2024-10-15,Budget
R003011,Dhaka,2024-09-20,Premium
R003012,Chattogram,2024-08-17,Budget
R003013,Dhaka,2024-10-28,Budget
R003014,Chattogram,2024-09-27,Budget
R003015,Chattogram,2024-09-16,Budget
R003016,Chattogram,2024-09-26,Budget
R003017,Chattogram,2024-09-12,Budget
R003018,Chattogram,2024-10-25,Budget
R003019,Chattogram,2024-09-18,Premium
R003020,Dhaka,2024-08-18,Premium
R003021,Dhaka,2024-08-12,Budget
R003022,Dhaka,2024-09-10,Budget
R003023,Chattogram,2024-10-13,Regular
R003024,Dhaka,2024-09-29,Regular
R003025,Chattogram,2024-07-10,Premium
R003026,Dhaka,2024-07-17,Premium
R003027,Dhaka,2024-08-28,Budget
R003028,Chattogram,2024-08-30,Regular
R003029,Dhaka,2024-09-06,Regular
R003030,Chattogram,2024-08-27,Regular
R003031,Dhaka,2024-08-30,Budget
R003032,Dhaka,2024-09-28,Regular
R003033,Dhaka,2024-08-03,Regular
R003034,Dhaka,2024-07-15,Budget
R003035,Dhaka,2024-09-03,Budget
R003036,Sylhet,2024-08-08,Budget
R003037,Dhaka,2024-09-27,Regular
R003038,Dhaka,2024-08-07,Budget
R003039,Dhaka,2024-09-24,Regular
R003040,Dhaka,2024-09-01,Budget
R003041,Dhaka,2024-10-17,Premium
R003042,Dhaka,2024-08-23,Budget
R003043,Dhaka,2024-07-24,Regular
R003044,Chattogram,2024-09-24,Budget
R003045,Chattogram,2024-10-04,Budget
R003046,Dhaka,2024-10-25,Regular
R003047,Dhaka,2024-07-20,Regular
R003048,Dhaka,2024-08-31,Regular
R003049,Dhaka,2024-10-01,Premium
R003050,Dhaka,2024-07-30,Premium
R003051,Dhaka,2024-09-10,Regular
R003052,Dhaka,2024-10-12,Premium
R003053,Dhaka,2024-07-28,Budget
R003054,Dhaka,2024-08-23,Budget
R003055,Dhaka,2024-07-21,Premium
R003056,Sylhet,2024-09-30,Budget
R003057,Sylhet,2024-09-15,Regular
R003058,Dhaka,2024-07-11,Regular
R003059,Chattogram,2024-08-10,Premium
R003060,Dhaka,2024-08-04,Regular
R003061,Dhaka,2024-07-22,Budget
R003062,Dhaka,2024-10-13,Premium
R003063,Chattogram,2024-07-08,Regular
R003064,Dhaka,2024-10-08,Budget
R003065,Dhaka,2024-10-03,Budget
R003066,Dhaka,2024-08-10,Regular
R003067,Dhaka,2024-07-16,Budget
R003068,Dhaka,2024-07-18,Budget
R003069,Dhaka,2024-10-07,Premium
R003070,Chattogram,2024-07-13,Regular
R003071,Dhaka,2024-10-23,Budget
R003072,Dhaka,2024-08-24,Premium
R003073,Chattogram,2024-08-15,Budget
R003074,Dhaka,2024-08-15,Regular
R003075,Chattogram,2024-10-19,Premium
R003076,Dhaka,2024-08-17,Regular
R003077,Dhaka,2024-08-07,Budget
R003078,Dhaka,2024-07-09,Budget
R003079,Chattogram,2024-10-09,Regular
R003080,Dhaka,2024-07-04,Regular
R003081,Dhaka,2024-10-12,Budget
R003082,Dhaka,2024-09-10,Budget
R003083,Dhaka,2024-08-10,Regular
R003084,Dhaka,2024-09-18,Premium
R003085,Dhaka,2024-07-25,Budget
R003086,Dhaka,2024-09-04,Regular
R003087,Dhaka,2024-09-18,Regular
R003088,Dhaka,2024-10-18,Regular
R003089,Dhaka,2024-08-14,Budget
R003090,Dhaka,2024-07-30,Budget
R003091,Dhaka,2024-08-06,Budget
R003092,Dhaka,2024-09-03,Premium
R003093,Dhaka,2024-07-04,Regular
R003094,Chattogram,2024-07-08,Budget
R003095,Dhaka,2024-08-27,Budget
R003096,Chattogram,2024-08-30,Regular
R003097,Chattogram,2024-09-21,Premium
R003098,Chattogram,2024-07-10,Budget
R003099,Dhaka,2024-10-14,Regular
R003100,Dhaka,2024-07-11,Budget
R003101,Chattogram,2024-08-23,Budget
R003102,Sylhet,2024-08-06,Regular
R003103,Dhaka,2024-09-16,Premium
R003104,Dhaka,2024-10-18,Budget
R003105,Dhaka,2024-08-22,Budget
R003106,Dhaka,2024-07-13,Budget
R003107,Dhaka,2024-07-09,Budget
R003108,Chattogram,2024-08-01,Regular
R003109,Dhaka,2024-09-05,Budget
R003110,Dhaka,2024-08-31,Budget
R003111,Chattogram,2024-10-19,Regular
R003112,Dhaka,2024-07-03,Budget
R003113,Dhaka,2024-10-20,Regular
R003114,Dhaka,2024-09-20,Premium
R003115,Chattogram,2024-09-26,Budget
R003116,Dhaka,2024-07-01,Premium
R003117,Dhaka,2024-09-26,Budget
R003118,Dhaka,2024-10-06,Regular
R003119,Chattogram,2024-10-15,Regular
R003120,Chattogram,2024-07-29,Premium
R003121,Sylhet,2024-09-14,Budget
R003122,Dhaka,2024-07-06,Regular
R003123,Chattogram,2024-08-16,Regular
R003124,Dhaka,2024-10-16,Regular
R003125,Chattogram,2024-07-02,Budget
R003126,Dhaka,2024-08-29,Budget
R003127,Dhaka,2024-09-09,Budget
R003128,Dhaka,2024-10-11,Regular
R003129,Chattogram,2024-07-31,Regular
R003130,Chattogram,2024-09-20,Budget
R003131,Dhaka,2024-09-10,Premium
R003132,Dhaka,2024-09-06,Premium
R003133,Chattogram,2024-09-24,Regular
R003134,Sylhet,2024-07-21,Budget
R003135,Dhaka,2024-09-27,Regular
R003136,Dhaka,2024-10-27,Premium
R003137,Dhaka,2024-07-31,Regular
R003138,Dhaka,2024-09-06,Regular
R003139,Dhaka,2024-08-10,Budget
R003140,Chattogram,2024-10-20,Budget
R003141,Chattogram,2024-08-02,Regular
R003142,Chattogram,2024-10-15,Regular
R003143,Dhaka,2024-08-13,Regular
R003144,Chattogram,2024-08-18,Budget
R003145,Sylhet,2024-08-13,Regular
R003146,Dhaka,2024-09-28,Budget
R003147,Sylhet,2024-09-13,Budget
R003148,Chattogram,2024-08-06,Premium
R003149,Dhaka,2024-08-18,Budget
R003150,Chattogram,2024-08-27,Budget
R003151,Chattogram,2024-08-09,Budget
R003152,Dhaka,2024-08-13,Regular
R003153,Dhaka,2024-08-20,Budget
R003154,Dhaka,2024-08-10,Budget
R003155,Dhaka,2024-07-18,Regular
R003156,Dhaka,2024-07-06,Regular
R003157,Chattogram,2024-09-25,Budget
R003158,Dhaka,2024-08-23,Premium
R003159,Chattogram,2024-07-25,Regular
R003160,Chattogram,2024-09-27,Budget
R003161,Chattogram,2024-10-29,Regular
R003162,Dhaka,2024-10-08,Budget
R003163,Dhaka,2024-10-22,Budget
R003164,Sylhet,2024-09-03,Budget
R003165,Dhaka,2024-08-03,Budget
R003166,Dhaka,2024-08-05,Regular
R003167,Dhaka,2024-07-25,Regular
R003168,Dhaka,2024-09-18,Regular
R003169,Dhaka,2024-08-19,Budget
R003170,Dhaka,2024-08-07,Budget
R003171,Dhaka,2024-07-12,Regular
R003172,Chattogram,2024-07-23,Regular
R003173,Dhaka,2024-10-03,Budget
R003174,Dhaka,2024-10-21,Premium
R003175,Dhaka,2024-09-04,Regular
R003176,Dhaka,2024-10-14,Regular
R003177,Dhaka,2024-10-03,Regular
R003178,Sylhet,2024-08-06,Premium
R003179,Dhaka,2024-08-01,Regular
R003180,Sylhet,2024-10-23,Regular
R003181,Dhaka,2024-07-30,Regular
R003182,Dhaka,2024-09-29,Regular
R003183,Dhaka,2024-10-06,Regular
R003184,Dhaka,2024-08-24,Budget
R003185,Dhaka,2024-08-02,Regular
R003186,Chattogram,2024-08-29,Budget
R003187,Sylhet,2024-10-26,Premium
R003188,Dhaka,2024-10-21,Budget
R003189,Chattogram,2024-09-26,Regular
R003190,Sylhet,2024-10-27,Premium
R003191,Chattogram,2024-08-13,Regular
R003192,Dhaka,2024-10-23,Budget
R003193,Dhaka,2024-07-20,Regular
R003194,Dhaka,2024-10-22,Regular
R003195,Dhaka,2024-09-11,Regular
R003196,Dhaka,2024-07-17,Budget
R003197,Chattogram,2024-07-15,Regular
R003198,Sylhet,2024-10-25,Budget
R003199,Dhaka,2024-07-29,Budget
R003200,Dhaka,2024-08-16,Premium
R003201,Chattogram,2024-10-22,Premium
R003202,Dhaka,2024-07-18,Premium
R003203,Dhaka,2024-10-15,Premium
R003204,Dhaka,2024-07-07,Budget
R003205,Dhaka,2024-09-13,Premium
R003206,Dhaka,2024-10-27,Budget
R003207,Chattogram,2024-09-23,Budget
R003208,Dhaka,2024-09-13,Budget
R003209,Dhaka,2024-08-13,Premium
R003210,Chattogram,2024-09-18,Regular
R003211,Sylhet,2024-07-23,Regular
R003212,Dhaka,2024-08-14,Budget
R003213,Dhaka,2024-10-01,Budget
R003214,Sylhet,2024-07-06,Regular
R003215,Dhaka,2024-08-12,Regular
R003216,Chattogram,2024-10-09,Premium
R003217,Chattogram,2024-09-29,Regular
R003218,Chattogram,2024-08-14,Regular
R003219,Dhaka,2024-08-28,Budget
R003220,Dhaka,2024-10-01,Regular
R003221,Dhaka,2024-09-09,Budget
R003222,Chattogram,2024-08-22,Budget
R003223,Dhaka,2024-07-03,Regular
R003224,Sylhet,2024-07-23,Regular
R003225,Dhaka,2024-10-19,Regular
R003226,Chattogram,2024-09-01,Premium
R003227,Dhaka,2024-10-22,Budget
R003228,Sylhet,2024-08-12,Budget
R003229,Chattogram,2024-09-30,Budget
R003230,Dhaka,2024-08-29,Budget
R003231,Dhaka,2024-09-17,Regular
R003232,Sylhet,2024-08-05,Budget
R003233,Chattogram,2024-08-05,Budget
R003234,Dhaka,2024-07-14,Budget
R003235,Sylhet,2024-09-08,Regular
R003236,Chattogram,2024-10-08,Regular
R003237,Chattogram,2024-08-03,Premium
R003238,Chattogram,2024-08-30,Premium
R003239,Dhaka,2024-07-31,Budget
R003240,Dhaka,2024-08-30,Budget
R003241,Dhaka,2024-10-14,Regular
R003242,Chattogram,2024-10-16,Budget
R003243,Dhaka,2024-07-20,Regular
R003244,Sylhet,2024-10-06,Budget
R003245,Dhaka,2024-08-18,Regular
R003246,Chattogram,2024-10-13,Budget
R003247,Dhaka,2024-10-13,Budget
R003248,Sylhet,2024-07-20,Budget
R003249,Dhaka,2024-07-08,Budget
R003250,Dhaka,2024-09-18,Regular
R003251,Dhaka,2024-08-01,Budget
R003252,Dhaka,2024-08-04,Budget
R003253,Dhaka,2024-07-21,Regular
R003254,Chattogram,2024-08-31,Premium
R003255,Chattogram,2024-08-27,Regular
R003256,Dhaka,2024-07-22,Regular
R003257,Chattogram,2024-09-09,Regular
R003258,Dhaka,2024-07-02,Budget
R003259,Chattogram,2024-07-14,Regular
R003260,Sylhet,2024-08-05,Budget
R003261,Dhaka,2024-09-18,Budget
R003262,Chattogram,2024-08-30,Budget
R003263,Dhaka,2024-10-22,Premium
R003264,Dhaka,2024-09-28,Regular
R003265,Dhaka,2024-07-03,Regular
R003266,Dhaka,2024-09-09,Premium
R003267,Sylhet,2024-09-27,Budget
R003268,Dhaka,2024-10-25,Budget
R003269,Chattogram,2024-07-25,Premium
R003270,Dhaka,2024-10-25,Regular
R003271,Dhaka,2024-07-10,Regular
R003272,Sylhet,2024-10-03,Budget
R003273,Dhaka,2024-07-23,Budget
R003274,Dhaka,2024-09-09,Regular
R003275,Dhaka,2024-10-15,Budget
R003276,Dhaka,2024-08-22,Regular
R003277,Dhaka,2024-08-19,Budget
R003278,Chattogram,2024-07-04,Regular
R003279,Dhaka,2024-07-16,Budget
R003280,Chattogram,2024-09-12,Premium
R003281,Dhaka,2024-09-07,Budget
R003282,Dhaka,2024-09-28,Regular
R003283,Dhaka,2024-08-19,Budget
R003284,Chattogram,2024-10-15,Regular
R003285,Dhaka,2024-10-14,Budget
R003286,Dhaka,2024-08-28,Budget
R003287,Dhaka,2024-08-22,Premium
R003288,Dhaka,2024-09-05,Regular
R003289,Sylhet,2024-07-04,Budget
R003290,Dhaka,2024-07-15,Regular
R003291,Chattogram,2024-07-24,Premium
R003292,Chattogram,2024-08-25,Budget
R003293,Chattogram,2024-10-12,Budget
R003294,Dhaka,2024-07-11,Budget
R003295,Dhaka,2024-09-16,Regular
R003296,Dhaka,2024-07-31,Budget
R003297,Dhaka,2024-08-22,Premium
R003298,Chattogram,2024-09-07,Budget
R003299,Dhaka,2024-07-10,Budget
R003300,Sylhet,2024-09-15,Regular
R003301,Dhaka,2024-09-23,Regular
R003302,Dhaka,2024-07-04,Regular
R003303,Dhaka,2024-09-09,Budget
R003304,Dhaka,2024-10-22,Regular
R003305,Sylhet,2024-07-27,Budget
